pos_diffx,pos_diffy,pos_diffz,x_dot0,y_dot0,z_dot0,x_ddot0,y_ddot0,z_ddot0,phi0,theta0,yaw0,phi_dot0,theta_dot0,yaw_dot0,x,y,z,x_dot,y_dot,z_dot,phi,theta,yaw,phi_dot,theta_dot,yaw_dot,Tf,Cost,controller_ID
-3.2091804837404045,-7.002402285049726,6.271155704265708,3.408873378624783,3.149311683496883,-0.8779677591848003,1.3037568080295658,1.1000962901149496,0.333132136560363,-0.9483806229925665,-0.7022476101071207,-1.084338792490572,-0.7279475044212518,-0.8754229677743506,0.8743885725567451,1.9870407606744098,7.511843171730831,3.2047568649799336,0.0066130376457537755,0.003650316527302539,5.004868446142858e-06,-0.000267661902678249,0.0004799298160086101,2.342997431245144e-08,0.08025977035556117,-0.16836264317795618,5.429576886751043e-08,7.036203288318545,570.3136556405692,Backstepping_2
-4.079940867734961,16.07005315716885,-3.551195852237938,0.970053128353527,-1.588732102503804,2.9140831383145818,0.05036045340348938,-1.5379511488187076,1.796375448170327,-0.4062168901476786,-0.028725470705906364,0.07181682525032751,0.9068512354247409,0.9740623565011601,0.29886680374563657,3.387160340672457,-14.369944408345463,6.69070815448364,-0.00011753024830712857,0.0013921266453887843,1.1326298024803366e-05,-0.0001336852627998441,-1.4175303276244127e-05,-5.298707462281582e-10,0.06804798591128033,0.008969139410830412,-7.717402815752053e-10,8.087068846471997,131.59767245159202,Backstepping_2
-11.774509715516917,10.221421655318935,5.1975495732946575,4.597485811799819,-1.8866972352948332,-3.2485775064241285,-0.7575353446515258,-1.9837812194629934,-1.6189142541926416,-0.9391658998727669,-0.40564111145000303,0.6622930718425135,-0.31721162303657513,0.9895796892701694,0.978638401572343,10.791346586093308,-8.954725840793353,4.028728413823438,0.0006045683476925932,-0.0014746822206464806,-7.366027279254519e-06,-8.258271520767016e-06,-7.589045470313283e-06,-1.066975816026731e-09,-0.043272222176101806,-0.01682670721590176,-1.091085566712259e-09,9.71920786533716,367.3590701443903,Backstepping_2
-2.2168664835808207,15.364379277355608,-13.710657354094934,-4.560927422413739,-1.3350438648709542,-0.8885603975789556,-0.8087289107822753,-1.4186370572439455,1.026965326432863,-0.3643435729720542,1.2377210919647246,-0.5036736316692936,-0.18993826292066585,-0.7899924329560879,0.34163705446734394,4.195024469036393,-14.766751309454284,22.116507503626874,-0.01212976736702217,0.0013772277043886804,-0.00014696913650068242,9.248108428602207e-05,6.739592542958663e-05,4.029265921414369e-05,0.05369721978088093,0.20230875709055438,4.892637372928713e-05,8.58762098733074,573.7414807004521,Backstepping_3
-8.401474870046291,-8.773543249206682,-5.784902301217395,-3.1343321621867624,-3.939079759177022,-3.694950175110201,1.303727312058331,-1.855773206043609,-1.4758114973619307,-0.12234616404778653,-0.3291926246664163,-0.006608913739628353,0.29935509270691285,-0.022233825012634822,-0.7044118238749042,9.034992369120205,9.987567428504574,11.407525617971274,-0.02362486006613745,-0.04620399234417569,-0.00016988590100183552,-0.005613279272500922,0.003803486644426904,6.467514812576927e-07,-0.47105538677735453,0.27120987305230526,-3.652357787078486e-08,6.834123236211733,371.1715629770177,Backstepping_4
11.814708816723734,0.4531294479839012,-19.08468490124049,0.1513832791260139,-4.064121951606898,4.167376351230601,2.4525066812946994,1.5531115885873445,2.251814395278947,0.22889833627704848,0.36511295061317917,-0.4557538123253717,0.08648897106437836,0.33354563271428783,-0.9748416262728916,-11.653738149159969,-1.474569216331209,22.239964508944855,0.01895229673356137,-0.007771145118108794,-2.2251982608434476e-05,-0.00025331983921151143,-0.000648004143612493,-1.7267948976041727e-07,-0.21151977651047177,-0.5432096193615443,-1.3547672739926788e-07,5.677005471934705,315.8942655256964,Backstepping_2
-4.4609940272894955,-5.426287604835654,-8.389555385528796,-1.9141249822103088,1.6497082108559198,0.5504267744694236,-1.1881686013777908,-0.28936730271634215,-1.0857513983381377,-1.2500984354155784,0.9706909547389271,0.6917857149355806,0.09880657068004473,0.036487587990727155,0.5766611859443889,3.7485151889061576,6.953400271111706,14.432488762374243,-0.017275194734578753,-0.0011184810272230655,-0.00026845272827455283,-4.398008555895399e-05,0.00010532549185796655,0.0013182059614673977,-0.02929668041236194,0.2373040282064806,-0.0006498330113459916,6.882896801579808,5707.988914333945,Backstepping_3
-6.653886902192424,11.419651970041086,-9.496108523292705,1.8070910777662865,-3.4119969180427248,3.7750452412988693,0.06793403567141132,-1.1345451997931972,0.450838047388876,0.47531622673993557,-0.7742406627463501,1.2818632876444325,0.915725916719907,-0.7637717719970278,-0.08130280030175352,6.7543893565504005,-11.137696465708945,14.11503108735353,-0.0007757032853218684,-0.0013375976649594161,5.3679127328195034e-06,7.785443853596145e-05,-6.945467870113092e-05,1.0790309194950382e-09,0.005488831679833496,0.041787720131127644,2.3380341133816975e-09,6.458701277033357,336.6196464661096,Backstepping_2
13.28421911117139,-11.529496405525753,-3.7220202245835745,1.4001853657188086,3.6926566353189454,-1.3475754747460824,-2.138902586438607,-0.883228029280438,-0.7412496429065096,-0.8504473462335751,-0.4214342210135913,-0.49266007638165554,-0.9588115360531497,0.6761140558322167,0.0052208391766443984,-14.822477562108691,9.749815821136663,4.337955324728116,0.000966891837392369,-3.8078787202204555e-05,-6.214841194157037e-06,-2.1329407041620376e-06,-2.374674613431849e-05,-3.8028843677232576e-10,-0.011638208194556151,-0.06796338858620836,2.1973121744225307e-10,9.371477636405082,315.5506418073193,Backstepping_2
-13.41594410637072,-4.794454437750332,0.6939579319114113,-0.17645546489161212,4.715684199480551,3.891446193245395,2.3993896330055406,-1.561438600172178,-1.3840573672463163,0.20126378979597082,1.041493229523894,-1.4788274738797456,-0.4664468771452206,-0.23622862045272464,0.3737879096453782,12.107974111841425,6.094856663938124,7.375150361755539,7.899190629663827e-06,0.001112828347162665,3.5080944933328384e-06,-6.714882950283277e-05,-2.3643605123613287e-07,-5.934573773382759e-10,0.041167670936311254,0.018779419847693712,-1.5918442917874983e-10,9.703364885186359,505.6378584932915,Backstepping_2
